symbol,sector,total_assets,total_liabilities,total_equity,net_revenue,nonhalal_revenue_percent,net_income,operating_cash_flow,interest_expense,debt_to_equity,debt_to_assets,roe,roa,profit_margin,interest_coverage,cash_flow_to_debt,f_riba,f_nonhalal,riba_intensity,sector_encoded
MICE,Other,1147126620271.5,389383412779.75,757743207491.75,871556025520.5,0.0,28724635259.5,0.0,23718596487.75,0.5138725216273079,0.3394423997305471,0.03790813955902434,0.02504050969778864,0.03295787582025542,1.2110596541551464,0.0,0.3394423997305471,0.0,0.02721408124461657,13
MIDI,Other,6736122250000.0,4494745250000.0,2241377000000.0,14804636750000.0,0.0,346383750000.0,0.0,145801750000.0,2.005349947822254,0.6672600471287468,0.15454060160338934,0.051421832494206884,0.02339697730172272,2.3757173696474836,0.0,0.6672600471287468,0.0,0.009848384155727427,13
MIKA,Other,6873046010686.5,829570097222.75,6043475913463.75,4021355713825.25,0.0,998655046265.0,0.0,13018502289.0,0.13726704782170485,0.12069904609003049,0.1652451437822695,0.14530021255673967,0.24833790326771302,76.71044057877641,0.0,0.12069904609003049,0.0,0.0032373416368621515,13
MINA,Other,109971417356.25,7016615011.5,102954802344.75,7184669756.5,0.0,-5240728498.5,0.0,124935568.25,0.06815238193556494,0.0638039881651232,-0.05090319615156098,-0.04765536922673984,-0.729432065232878,-41.9474499688729,0.0,0.0638039881651232,0.0,0.017389187323045726,13
MIRA,Other,282417690732.75,94144085076.25,188273605656.5,83543094973.0,0.0,-18299279512.5,0.0,7033487982.75,0.5000386790701469,0.3333505235879077,-0.09719514027838044,-0.06479508937638219,-0.21903999987568185,-2.6017360884642047,0.0,0.3333505235879077,0.0,0.0841899379598413,13
MITI,Other,202794654556.3333,35195039688.0,167599614868.33334,59601058984.333336,0.0,9857693088.666666,0.0,261627093.5,0.20999475276628354,0.17355013506149072,0.05881691969525642,0.04860923533824382,0.16539459628155007,37.678410736410555,0.0,0.17355013506149072,0.0,0.004389638337949179,13
MKNT,Other,474480671588.3333,464391198685.6667,10089472902.666666,2504557167435.6665,0.0,-34929947058.333336,0.0,46194407437.0,46.02730025301191,0.9787357557286961,-3.4620190167814666,-0.0736172180447407,-0.01394655610680149,-0.7561509930822436,0.0,0.9787357557286961,0.0,0.018444141757920796,13
MKPI,Other,8040469454234.75,1859323466030.5,6181145988204.25,1703984974586.5,0.0,525456244304.5,0.0,29423479683.25,0.30080562238438113,0.23124563517261204,0.08500951851117107,0.0653514384073374,0.3083690596696785,17.858399141133127,0.0,0.23124563517261204,0.0,0.017267452543347744,13
MKTR,Other,924803073250.0,534380853250.0,390422220000.0,519729525750.0,0.0,32020206500.0,0.0,36984425500.0,1.3687255127282458,0.5778320473915013,0.08201430364286132,0.0346238106535185,0.061609365859661286,0.8657754194397312,0.0,0.5778320473915013,0.0,0.07116090902595791,13
MLBI,Other,3152846500000.0,1903523250000.0,1249323250000.0,2723969750000.0,0.0,735573250000.0,0.0,34570500000.0,1.5236435005912201,0.6037475183140061,0.5887773640649048,0.23330449167125644,0.2700372315074351,21.277483692743807,0.0,0.6037475183140061,0.0,0.01269122023106167,13
MLIA,Other,6422448364750.0,2505454493750.0,3916993871000.0,4516614575250.0,0.0,530957818500.0,0.0,120819326000.0,0.6396370727816234,0.3901089353246248,0.13555237408743956,0.08267218175146326,0.11755659236666455,4.394643109497233,0.0,0.3901089353246248,0.0,0.026749974784667674,13
MLPL,Other,14212918250000.0,9739756000000.0,4473162250000.0,10616994500000.0,0.0,-67140250000.0,0.0,515457500000.0,2.1773759715512218,0.6852748906791186,-0.015009571807953087,-0.004723889128117655,-0.006323847111345871,-0.1302537066586479,0.0,0.6852748906791186,0.0,0.048550227656235484,13
MLPT,Other,2712985333333.333,1825244000000.0,887741333333.3334,3041588666666.6665,0.0,330245666666.6667,0.0,13350000000.0,2.0560538655404126,0.672780636730313,0.37200663556651636,0.12172777442217407,0.10857670213132042,24.737503121098612,0.0,0.672780636730313,0.0,0.004389153650625123,13
MMLP,Other,7045287802000.0,1382134062250.0,5663153739750.0,334055395000.0,0.0,61636561750.0,0.0,82633470000.0,0.2440573090129484,0.19617850982008755,0.010883787476467299,0.008748622268135412,0.1845100024503421,0.745903103790752,0.0,0.19617850982008755,0.0,0.24736457257336017,13
MNCN,Other,21246285250000.0,2983845750000.0,18262439500000.0,8704395250000.0,0.0,1816710500000.0,0.0,234299750000.0,0.16338702997482893,0.1404408212960428,0.09947797499890418,0.08550720648919086,0.2087118573803275,7.753787616077268,0.0,0.1404408212960428,0.0,0.026917407042149195,13
MOLI,Other,2040739869250.0,735419007250.0,1305320862000.0,1512061050000.0,0.0,50500404250.0,0.0,40637632000.0,0.5634009450543815,0.36036881443408886,0.03868811548190823,0.024746125173003845,0.03339838973432984,1.2427004666512063,0.0,0.36036881443408886,0.0,0.026875655582821872,13
MORA,Other,14444777926847.25,9212678655845.5,5232099271001.75,4224934165242.75,0.0,575162015828.25,0.0,701379439696.0,1.7607996673353674,0.6377861052971051,0.10992949216694203,0.03981798950049945,0.13613514278161615,0.8200440207907198,0.0,0.6377861052971051,0.0,0.16600955476798565,13
MPMX,Other,9142104000000.0,2921603500000.0,6220500500000.0,12424251000000.0,0.0,429354750000.0,0.0,17231250000.0,0.4696733807834273,0.3195767079438169,0.06902254087110836,0.046964544485602,0.034557797488154414,24.917214363438504,0.0,0.3195767079438169,0.0,0.0013869045305024827,13
MPPA,Other,4146832000000.0,3848254250000.0,298577750000.0,6833537000000.0,0.0,-356960750000.0,0.0,218937750000.0,12.88861695153105,0.9279985902491348,-1.1955370083671673,-0.08608035001176802,-0.05223660163104407,-1.6304212042007373,0.0,0.9279985902491348,0.0,0.03203871582168941,13
MRAT,Other,610945836946.0,245279138212.0,365666698734.0,310126879061.3333,0.0,20474976065.0,0.0,8838221213.666666,0.6707724248918424,0.4014744407427391,0.05599354859462957,0.03351356998739928,0.06602128821265665,2.3166399176951167,0.0,0.4014744407427391,0.0,0.028498726845017343,13
MSIN,Other,5703495500000.0,1961571500000.0,3741924000000.0,2885424000000.0,0.0,309300750000.0,0.0,40654500000.0,0.524214682072645,0.3439244407223605,0.08265821272692872,0.05423003314370985,0.10719421131868315,7.608032321145259,0.0,0.3439244407223605,0.0,0.014089610400412556,13
MSJA,Other,102929736.66666669,36197305.66666666,66732431.0,76748120.0,0.0,9611320.0,0.0,900702.3333333334,0.5424245022133426,0.3516700502585223,0.14402772169349803,0.09337748556692507,0.12523199265335422,10.670917176736477,0.0,0.3516700502585223,0.0,0.011735822758045618,13
MSKY,Other,3727720500000.0,1396052000000.0,2331668500000.0,1332968250000.0,0.0,-225365000000.0,0.0,41728000000.0,0.5987351975634615,0.37450554568133526,-0.09665396260231675,-0.06045651759567274,-0.16907004349128346,-5.400810007668711,0.0,0.37450554568133526,0.0,0.03130457158300657,13
MSTI,Other,2304490495056.5,989281317649.75,1315209177406.75,3430696051692.0,0.0,371601561189.5,0.0,12827562917.75,0.7521855341675422,0.4292841822398124,0.2825417945472381,0.1612510713264579,0.10831666681932613,28.968991504637263,0.0,0.4292841822398124,0.0,0.0037390554932499828,13
MTDL,Other,7340097000000.0,3421688333333.333,3918408666666.6665,17836857000000.0,0.0,484770666666.6667,0.0,6231000000.0,0.8732341683605231,0.46616391218444836,0.12371620928427919,0.06604417716368961,0.02717803179487657,77.7998181137323,0.0,0.46616391218444836,0.0,0.00034933284490647654,13
MTEL,Other,49023804307250.0,21610354228250.0,27413450079000.0,7344939740000.0,0.0,1444607919750.0,0.0,1002623329250.0,0.7883120937340373,0.440813489153352,0.05269704891529279,0.029467478914857712,0.19668070411562016,1.4408281531117186,0.0,0.440813489153352,0.0,0.1365053172308259,13
MTLA,Other,6574659250000.0,1977928000000.0,4596731250000.0,1349887000000.0,0.0,364307000000.0,0.0,11682750000.0,0.4302901110435812,0.3008411424516031,0.07925349127165092,0.0554107804142093,0.26987962696136786,31.18332584365836,0.0,0.3008411424516031,0.0,0.008654613312077232,13
MTMH,Other,1412507128710.75,635924658340.25,776582470370.5,824034398956.5,0.0,49721329231.75,0.0,37042063132.75,0.8188758858242788,0.45020987534461726,0.06402581970209607,0.03520076339517846,0.060338900044359364,1.342293733844157,0.0,0.45020987534461726,0.0,0.044952083529106915,13
MTPS,Other,233394783986.25,93320495055.5,140074288930.75,45647806263.25,0.0,-79968347458.75,0.0,5706942543.75,0.6662214441198115,0.39983967705549833,-0.5708995424441154,-0.34263125376212855,-1.751855215069353,-14.012467594636604,0.0,0.39983967705549833,0.0,0.125021178692316,13
MYOH,Other,161522223.33333334,22088693.666666668,139433529.66666666,158548240.33333334,0.0,21168978.0,0.0,51588.66666666666,0.15841737435372164,0.13675327896571154,0.15182128753826699,0.13105922865061284,0.13351758402043945,410.3416382647982,0.0,0.13675327896571154,0.0,0.0003253815151666325,13
MYOR,Other,21460429859490.25,8773359178654.25,12687070680836.0,28633981554440.75,0.0,2095819117590.75,0.0,341529342000.5,0.6915196895613211,0.40881563119177167,0.16519330350673575,0.09765969886497568,0.07319342277307977,6.136571181013436,0.0,0.40881563119177167,0.0,0.011927413634431616,13
MYTX,Other,3829476250000.0,4012301500000.0,-182825250000.0,1480527750000.0,0.0,-151489250000.0,0.0,81568250000.0,-21.94610153685008,1.0477415808493393,0.8286013556661347,-0.03955873861340699,-0.10232111488622891,-1.8572085339577589,0.0,1.0477415808493393,0.0,0.05509403656905452,13
NCKL,Other,30162416906425.5,15033356657484.123,15129060248941.377,11431657461393.5,0.0,3110826267811.0,0.0,307674104082.75,0.9936741879612813,0.4984135291320626,0.2056192662745641,0.10313584211311332,0.2721238174181433,10.110783541842483,0.0,0.4984135291320626,0.0,0.0269142165186294,13
NETV,Other,1595825840786.0,1794897210532.0,-199071369746.0,402777907560.75,0.0,-398541098804.5,0.0,102716629873.25,-9.016350331150848,1.1247450471462164,2.0020010879164003,-0.2497397200989079,-0.9894810299256273,-3.880005596915423,0.0,1.1247450471462164,0.0,0.25502051613334203,13
NFCX,Other,1692125256647.5,530347164265.5,1161778092382.0,8961470488227.25,0.0,-16926887533.5,0.0,10052098424.0,0.4564960965808249,0.31342074836483624,-0.014569811261283736,-0.010003330112237769,-0.0018888515624458037,-1.6839158173268582,0.0,0.31342074836483624,0.0,0.001121701894483223,13
NICE,Other,179852579528.0,132619847731.33331,47232731796.66666,410158180940.0,0.0,47514986544.0,0.0,126532146.0,2.807795414041511,0.7373808486893937,1.005975829400434,0.26418851855612513,0.11584551705175114,375.5171159745939,0.0,0.7373808486893937,0.0,0.0003084959702864241,13
NICL,Other,402645540109.0,85582216562.66667,317063323546.3333,585621104494.6666,0.0,75555788460.66667,0.0,532272479.0,0.2699215273637927,0.21254976905865827,0.23829873356394532,0.187648392777958,0.1290182131087367,141.94945529142274,0.0,0.21254976905865827,0.0,0.0009089024881698872,13
NIKL,Other,162967996.75,108310420.25,54657576.5,195475151.75,0.0,3010368.0,0.0,2300330.0,1.9816176857014542,0.6646115949755843,0.05507686569307458,0.018472142138544236,0.01540025917897693,1.3086678867757726,0.0,0.6646115949755843,0.0,0.011767889572695431,13
NIRO,Other,11743476604891.666,5374977727511.333,6368498877380.333,723433113061.3334,0.0,-56657937661.333336,0.0,307056692344.3333,0.8439944531673244,0.4576990194941439,-0.00889659223503537,-0.004824630692220467,-0.07831814253231427,-0.18451946846935072,0.0,0.4576990194941439,0.0,0.4244437900346714,13
NRCA,Other,2288880689765.75,1108329978783.25,1180550710982.5,2278342138612.75,0.0,70237647733.0,0.0,15525578585.75,0.9388245405069088,0.48422356994792914,0.059495663404874416,0.03068646087454576,0.03082840217131159,4.523995504906136,0.0,0.48422356994792914,0.0,0.006814419275589268,13
NSSS,Other,3109442584105.0,2468450401438.25,640992182666.75,1053043133439.75,0.0,84273999975.25,0.0,189013524615.75,3.8509836284876977,0.7938562410049296,0.13147430226783874,0.027102606880746387,0.08002901049263786,0.44586227438789144,0.0,0.7938562410049296,0.0,0.17949267092064888,13
OMED,Other,2057945850325.25,430236289425.25,1627709560900.0,1924289315284.25,0.0,448335974468.75,0.0,17695424592.75,0.2643200603843366,0.2090610349913983,0.27543978682588444,0.21785605991425494,0.232987820962111,25.336265435102227,0.0,0.2090610349913983,0.0,0.00919582333706202,13
OMRE,Other,4062040002377.5,633874929233.0,3428165073144.5,79400338419.5,0.0,-198318810482.75,0.0,7685681919.75,0.18490210235167448,0.1560484212026457,-0.05784984277342315,-0.048822466141809184,-2.497707370401392,-25.803671366248874,0.0,0.1560484212026457,0.0,0.09679658894076533,13
PADI,Other,272833276510.66663,29641859853.33333,243191416657.3333,-9075837112.0,0.0,-59986068970.66666,0.0,941376285.0,0.1218869492219782,0.10864459142385609,-0.24666194964927357,-0.21986346290981648,6.609425470114885,-63.721669991576235,0.0,0.10864459142385609,0.0,-0.10372335613596687,13
PALM,Other,6120665130500.0,1645162789250.0,4475502341250.0,195556524000.0,0.0,235876142500.0,0.0,34110033000.0,0.36759287870029556,0.2687882369273821,0.05270383624335681,0.03853766502019547,1.2061788462756682,6.915154333037436,0.0,0.2687882369273821,0.0,0.1744254413112804,13
PANI,Other,20989656150898.75,14172403396634.75,6817252754264.0,808318985037.75,0.0,102528189948.25,0.0,24342634346.25,2.0789024417160284,0.6752089359990733,0.015039517184414425,0.004884700788386182,0.1268412493657584,4.211877337920269,0.0,0.6752089359990733,0.0,0.030115133748978014,13
PANS,Other,2339557688045.25,841464625450.75,1498093062594.5,331395686657.75,0.0,153514695805.75,0.0,9521991407.25,0.5616904893701624,0.35966825257205415,0.10247340411541773,0.0656169739221155,0.46323685547631405,16.122120808559487,0.0,0.35966825257205415,0.0,0.028732997412497612,13
PBID,Other,2862481796500.0,533189236500.0,2329292560000.0,4511428457750.0,0.0,378126103250.0,0.0,9800156250.0,0.2289060831843296,0.18626816671880275,0.1623351698036592,0.13209729533034603,0.08381516116041528,38.58368107651341,0.0,0.18626816671880275,0.0,0.0021722956136353464,13
PBRX,Other,702790185.0,391272945.25,311517239.75,661499004.5,0.0,10579731.25,0.0,21422463.25,1.2560234084123025,0.5567421879262506,0.03396194463744654,0.015053897273764359,0.015993570932123512,0.4938615660827455,0.0,0.5567421879262506,0.0,0.03238472485108581,13
PBSA,Other,783164999089.75,193268536649.0,589896462440.75,534091918913.25,0.0,113307077019.5,0.0,1113321546.0,0.32763128608931463,0.2467788229474382,0.1920796008009299,0.1446784230030626,0.21214901968569932,101.77390119376975,0.0,0.2467788229474382,0.0,0.0020845129959377487,13
PCAR,Other,102027407599.25,40038945276.75,61988462322.5,177669040197.25,0.0,-133421802.25,0.0,1549794354.75,0.6459096382879146,0.39243323160789906,-0.002152365089423613,-0.00130770550178108,-0.0007509569596474081,-0.08609000403251671,0.0,0.39243323160789906,0.0,0.0087229286150778,13
PEHA,Other,1831674307750.0,1075666901750.0,756007406000.0,1053651285000.0,0.0,23396992250.0,0.0,74374083000.0,1.4228258787057437,0.5872588249989336,0.030948099270339688,0.01277355485688965,0.022205631581420224,0.3145852870549005,0.0,0.5872588249989336,0.0,0.07058699975865355,13
PGAS,Other,7209758437.0,3904124079.5,3305634357.5,3284134000.25,0.0,160845289.25,0.0,134698494.75,1.181051398090083,0.5415055322053912,0.04865791913284817,0.022309386736808334,0.048976469668337345,1.1941134869288363,0.0,0.5415055322053912,0.0,0.04101492044470349,13
PGEO,Other,2597031500.0,1227364500.0,1369667000.0,378785250.0,0.0,112219000.0,0.0,19175750.0,0.896104308565506,0.4726028544513208,0.08193159359172644,0.043210488590530984,0.29626021604589153,5.852130946635281,0.0,0.4726028544513208,0.0,0.05062433133285811,13
PGLI,Other,85812380794.25,32989570513.0,52822810281.25,16899612931.25,0.0,-10314349582.25,0.0,281015315.0,0.6245326656675437,0.3844383550212665,-0.19526317375641755,-0.12019652044126863,-0.6103305220190673,-36.703869973241964,0.0,0.3844383550212665,0.0,0.016628505998522548,13
PGUN,Other,2464158170650.0,1119937042684.25,1344221127965.75,784424963430.0,0.0,52516869066.25,0.0,83541031746.25,0.8331494122392528,0.4544907287298165,0.039068623438262236,0.021312296301335642,0.06694951271898994,0.6286356293248362,0.0,0.4544907287298165,0.0,0.10649971079573499,13
PICO,Other,979408046030.0,771964756892.25,207443289137.75,465393226530.5,0.0,-24547843153.25,0.0,22517274026.75,3.7213291406097833,0.788195236930496,-0.1183352002144033,-0.02506395904419401,-0.05274645558607251,-1.0901782837517418,0.0,0.788195236930496,0.0,0.04838332993072539,13
PIPA,Other,80564861732.25,31243325012.75,49321536719.5,37205456627.5,0.0,1366323985.75,0.0,1666844405.75,0.6334621159603383,0.3878033716061519,0.027702380676427777,0.016959304048591972,0.03672375263202916,0.8197069750701845,0.0,0.3878033716061519,0.0,0.04480107373599522,13
PJAA,Other,4025724500000.0,2404781000000.0,1620943500000.0,758808750000.0,0.0,-69614500000.0,0.0,92347250000.0,1.483568674663861,0.5973535943654366,-0.0429469009869869,-0.01729241531555376,-0.09174182559175813,-0.7538340340399956,0.0,0.5973535943654366,0.0,0.12170029668213499,13
PLIN,Other,12099934636750.0,1253592278250.0,10846342358500.0,1048591996250.0,0.0,260809980750.0,0.0,5269767750.0,0.11557742110800992,0.10360322728046657,0.02404589235057751,0.021554660300219,0.24872398576635618,49.491741025968274,0.0,0.10360322728046657,0.0,0.005025565490530035,13
PMJS,Other,4019614641408.25,1364886466328.75,2654728175079.5,9464679834117.5,0.0,178002354001.75,0.0,14835623095.0,0.5141341697960757,0.339556546607306,0.06705106597078228,0.0442834375634048,0.01880701271691217,11.998306566694959,0.0,0.339556546607306,0.0,0.0015674722605535758,13
POLI,Other,2685508999945.0,854239044371.5,1831269955573.5,281559860285.5,0.0,75258297767.0,0.0,39778344711.0,0.466473575767248,0.3180920430313192,0.041096233538889304,0.028023848651611786,0.2672905778923478,1.891941414701166,0.0,0.3180920430313192,0.0,0.141278464446832,13
POLL,Other,6252517242923.667,4743212546366.0,1509304696557.6667,415391573034.0,0.0,132721882636.66669,0.0,63422800928.0,3.142647443676575,0.7586084711296344,0.08793577793759666,0.021226951878761415,0.3195102916201994,2.0926524955486854,0.0,0.7586084711296344,0.0,0.1526819633454837,13
POLU,Other,231517446837.66663,88691724661.0,142825722176.66666,142615912013.33334,0.0,-21290341971.666668,0.0,4337929530.666667,0.6209786536300077,0.38308872990979415,-0.14906517990738266,-0.09195998946288848,-0.1492844779457443,-4.9079501686590685,0.0,0.38308872990979415,0.0,0.030416869123699945,13
POOL,Other,482118904883.0,38717334805.0,443401570078.0,34621381565.0,0.0,-108496545477.0,0.0,888100651.0,0.08731889424340361,0.08030660986918958,-0.24469138766900186,-0.22504105186111673,-3.13380173097087,-122.16694735538346,0.0,0.08030660986918958,0.0,0.025651796977906066,13
PORT,Other,1911629933250.0,1004857089250.0,906772844000.0,1253706627500.0,0.0,-8643044500.0,0.0,56757833000.0,1.1081684855242533,0.525654611162958,-0.009531653442413853,-0.00452129585840173,-0.006893992829275364,-0.152279325040475,0.0,0.525654611162958,0.0,0.04527202118503597,13
POSA,Other,882463550343.0,961083960742.25,-78620410399.25,57524519220.0,0.0,-133543383332.75,0.0,78384678151.75,-12.224356955931363,1.089091963479615,1.6985841546055318,-0.15133019746916884,-2.3215036847508306,-1.703692436858829,0.0,1.089091963479615,0.0,1.3626307392847774,13
POWR,Other,1346915057.25,653680837.0,693234220.25,519319583.5,0.0,78676141.5,0.0,27192303.25,0.9429436947937374,0.4853170461503467,0.11349142786348027,0.05841210332939087,0.15149850689194833,2.893323922458502,0.0,0.4853170461503467,0.0,0.052361405411932585,13
PPRE,Other,7137577968732.75,4065902377325.5,3071675591407.25,3045063201682.75,0.0,79116433912.75,0.0,213080684052.0,1.323675712597878,0.5696473502827999,0.02575676745749827,0.011084493123484132,0.025981869233134145,0.37129800978789096,0.0,0.5696473502827999,0.0,0.06997578373225496,13
PPRO,Other,20272409017387.5,16074273753467.0,4198135263920.5,1655932731592.25,0.0,-282586140860.0,0.0,335149564436.75,3.8289080134249334,0.7929138436226405,-0.0673123001272956,-0.013939445510280889,-0.17065073687400414,-0.8431642790134974,0.0,0.7929138436226405,0.0,0.20239322409823338,13
PRAY,Other,3548014000000.0,1296714750000.0,2251299250000.0,1631404500000.0,0.0,221912750000.0,0.0,66156250000.0,0.5759850672894774,0.3654762213452371,0.09857096963009249,0.06254562411535017,0.13602558409027313,3.3543731695795933,0.0,0.3654762213452371,0.0,0.0405517147954416,13
PRDA,Other,2577965500000.0,385342000000.0,2192623500000.0,2232435000000.0,0.0,380874500000.0,0.0,3845000000.0,0.1757447185985191,0.14947523541335211,0.17370720509015797,0.14774227971631118,0.17060944663562433,99.05708712613759,0.0,0.14947523541335211,0.0,0.0017223345808500584,13
PRIM,Other,1036733353008.25,82402235346.0,954331117662.25,346956118816.5,0.0,33111461368.75,0.0,93576076.5,0.08634553963602726,0.07948257390089414,0.03469598837965228,0.031938261919202,0.09543414735470386,353.84536953466375,0.0,0.07948257390089414,0.0,0.00026970579685753,13
PSAB,Other,866978065.25,482851869.25,384126196.0,188820590.5,0.0,-10266734.5,0.0,27077373.0,1.257013643635977,0.5569366614953059,-0.02672750415595122,-0.011841977221233835,-0.05437296045316337,-0.37916287152362266,0.0,0.5569366614953059,0.0,0.1434026497231962,13
PSGO,Other,3863917970374.5,2224354768162.75,1639563202211.75,1679767732548.75,0.0,261817286746.25,0.0,145205033366.25,1.356675220059906,0.5756733929698721,0.159687218152409,0.06775953546469157,0.15586517211459266,1.803086853648313,0.0,0.5756733929698721,0.0,0.08644351867976835,13
PSSI,Other,172824614.5,41904359.5,130920255.0,99690143.25,0.0,29110296.0,0.0,1253294.0,0.32007544974608243,0.24246754214514724,0.22235135426521876,0.16843836790388625,0.29200776577274185,23.227028933169493,0.0,0.24246754214514724,0.0,0.012571894864840354,13
PTBA,Other,36076213500000.0,13158173000000.0,22918040500000.0,31931029250000.0,0.0,7242342500000.0,0.0,113314250000.0,0.5741404026229904,0.36473265133548455,0.3160105463641187,0.20075118193875863,0.2268120593074838,63.91378401216086,0.0,0.36473265133548455,0.0,0.0035487189940800294,13
PTIS,Other,37911729.25,19492262.0,18419467.25,14296506.25,0.0,420355.0,0.0,377983.0,1.0582424418376932,0.5141485863506176,0.022821235505591064,0.011087729531616897,0.02940263814452611,1.1121002796127841,0.0,0.5141485863506176,0.0,0.02643883711097147,13
PTMP,Other,157419701205.0,57239538017.333336,100180163187.66669,136120251551.66669,0.0,8201233658.0,0.0,1623404055.6666667,0.5713659889943178,0.3636110193272002,0.08186484626339342,0.05209788606649642,0.06024991553065919,5.0518745652831525,0.0,0.3636110193272002,0.0,0.01192624930648528,13
PTPP,Other,55780023199221.75,41229888906123.5,14550134293098.25,17877772313004.5,0.0,295773610219.0,0.0,1174853674507.5,2.833643186762929,0.739151519512074,0.020327895554840207,0.005302500666997332,0.016544209482064542,0.25175357292301836,0.0,0.739151519512074,0.0,0.06571588752435882,13
PTRO,Other,596697250.0,340376250.0,256321000.0,452589750.0,0.0,29779250.0,0.0,9683750.0,1.3279296273032124,0.5704337501136368,0.11617951708989445,0.0499067994699146,0.06579744680474832,3.075177488056718,0.0,0.5704337501136368,0.0,0.021396308687944846,13
PTSN,Other,150644514.25,55390446.25,95254068.0,143179461.0,0.0,7937542.75,0.0,1416930.75,0.5815021595717486,0.36768976637326384,0.08333022322993247,0.05269055291868666,0.055437719171183675,5.601927087787445,0.0,0.36768976637326384,0.0,0.009896187205229813,13
PTSP,Other,331084142750.0,191255225750.0,139828917000.0,493822204250.0,0.0,-10225201500.0,0.0,6523561000.0,1.3677802120858877,0.5776635031850978,-0.07312651574066042,-0.030883996482190326,-0.02070624085348629,-1.5674263642203983,0.0,0.5776635031850978,0.0,0.013210343609210034,13
PWON,Other,29659463351250.0,9586777324500.0,20072686026750.0,5469588843750.0,0.0,1489128002500.0,0.0,308788527750.0,0.4776031125941051,0.3232282799916528,0.07418678300031713,0.05020751673301063,0.27225593093740486,4.82248486804413,0.0,0.3232282799916528,0.0,0.056455528298593606,13
PYFA,Other,1019149567553.75,738112190346.0,281037377207.75,581355235101.0,0.0,54400910935.25,0.0,52331442395.25,2.6263844250167785,0.7242432453929997,0.19357179986431292,0.053378731314018726,0.09357602314495168,1.039545413718385,0.0,0.7242432453929997,0.0,0.09001629165024781,13
PZZA,Other,2318766883018.5,1144124205802.0,1174642677216.5,3508379794257.25,0.0,-40803605353.5,0.0,42208328236.25,0.9740189318790815,0.49341924545369303,-0.03473703633022303,-0.01759711407486686,-0.011630327315272441,-0.9667192958961217,0.0,0.49341924545369303,0.0,0.012030718083982643,13
RAAM,Other,1203958149036.0,266683110687.75,937275038348.25,273613977057.5,0.0,44237084477.0,0.0,18505771164.0,0.2845302603574324,0.22150529974923225,0.04719754892326862,0.03674304170159095,0.16167699089328164,2.390448043746272,0.0,0.22150529974923225,0.0,0.06763459733678376,13
RAJA,Other,250345723.25,116355283.25,133990440.0,131835850.75,0.0,9517451.0,0.0,4224510.0,0.8683849627629502,0.4647783942120743,0.0710308213033653,0.03801723023842237,0.07219167582911265,2.2529124087710697,0.0,0.4647783942120743,0.0,0.032043711751901294,13
RALS,Other,5123276750000.0,1461200750000.0,3662076000000.0,2715418250000.0,0.0,169912000000.0,0.0,31540750000.0,0.39900885454043006,0.2852082409953747,0.04639772631698523,0.03316471240793307,0.06257304928992062,5.387062768006466,0.0,0.2852082409953747,0.0,0.011615429777714723,13
RDTX,Other,3239955293421.0,365192534891.75,2874762758529.25,464289484263.0,0.0,251378336794.25,0.0,26714467.25,0.1270339730846469,0.11271530061951902,0.08744315893491574,0.07758697698844633,0.5414258675129825,9409.820321015606,0.0,0.11271530061951902,0.0,5.753838532958762e-05,13
RICY,Other,1654536384562.0,1383697805695.25,270838578866.75,1186242096845.75,0.0,-67011567075.75,0.0,81830192581.25,5.108939101234969,0.8363054560819173,-0.24742253247724746,-0.04050171860892002,-0.0564906331126973,-0.8189100497253938,0.0,0.8363054560819173,0.0,0.06898270833486579,13
RISE,Other,2732858200029.0,522136625858.75,2210721574170.25,250832656752.75,0.0,19203983045.0,0.0,14320632439.25,0.23618380168688746,0.19105880643686865,0.00868674882869763,0.007027068965669794,0.07656093625771261,1.3410010435269393,0.0,0.19105880643686865,0.0,0.0570923763462191,13
RMKE,Other,1560001362784.5,580886355381.25,979115007403.25,1946622917286.25,0.0,241222614417.75,0.0,27001354314.75,0.5932769398784336,0.37236272303275814,0.2463680084503108,0.1546297459555955,0.12391851152869086,8.933722790563046,0.0,0.37236272303275814,0.0,0.013870870457228601,13
RODA,Other,3633778748116.25,1426609528299.5,2207169219816.75,227305904417.0,0.0,-47748670946.5,0.0,60040307729.25,0.6463525838847753,0.3925966953929306,-0.021633443651621932,-0.013140225164025987,-0.21006348721546417,-0.795276918996172,0.0,0.3925966953929306,0.0,0.2641387951766714,13
ROTI,Other,4179322783946.75,1381628275991.25,2797694507955.5,3563843116770.75,0.0,316041482976.5,0.0,60602866889.25,0.49384529728405435,0.3305866398494608,0.11296497243634256,0.07562026177792512,0.08867996503248711,5.214959278313627,0.0,0.3305866398494608,0.0,0.017004919942761997,13
RSGK,Other,855424989575.5,129998569188.75,725426420386.75,365667258035.25,0.0,31066684923.75,0.0,8319537090.25,0.17920297019157816,0.1519695715848342,0.04282541144171076,0.03631725201196972,0.08495889156352959,3.734184316595963,0.0,0.1519695715848342,0.0,0.02275165989690005,13
RUIS,Other,1313039966847.0,807963403952.0,505076562895.0,1687006681226.25,0.0,19999287940.25,0.0,54984242208.25,1.5996850048256286,0.6153380128193362,0.03959654715637169,0.015231286514662799,0.011854895515714814,0.36372762698999683,0.0,0.6153380128193362,0.0,0.03259278271991377,13
